ejercicio_presupuestario,trimestre,finalidad_id,finalidad_desc,funcion_id,funcion_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_inicial_ajustada,programacion_anual_vig_trim1,programacion_trim1,programacion_acumulada_trim1,ejecutado_vigente_trim1,ejecutado_acumulado_trim1,porc_desvio_acum_trim1,ultima_actualizacion_fecha,filas_csv,causas,requiere_revision_clave
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,Indicador,359,Porcentaje de bancas ocupadas por mujeres en la Cámara de Senadores del Congreso Nacional,1187,Porcentaje,Suma: el total es la suma de las cantidades,47.0,47.0,47.0,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[2],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,Indicador,640,Participación de Actividades Culturales en la Cámara,45,Visitante,Suma: el total es la suma de las cantidades,82931.0,82931.0,82931.0,11647.0,11647.0,10347.0,10347.0,-11.16,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[3],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Durante el primer trimestre de 2026, el volumen de visitantes creció respecto al año  anterior, a pesar de que la cantidad de visitas disminuyó levemente.  Debido a la menor disponibilidad de personal durante el periodo estival, en enero y  febrero se decidió reducir la oferta para el público en general de cinco a cuatro  turnos diarios. No obstante, la proyección inicial no contemplaba una baja en el nivel  de actividad, ya que se preveía compensar dicha reducción con un aumento de  reservas privadas para el personal de nuevos despachos y autoridades.  Finalmente, el crecimiento en el total de público se logró mediante una estrategia de  optimización que priorizó aumentar el cupo de los turnos disponibles y por la alta  demanda de visitas institucionales en enero, cumpliendo con el objetivo de  aumentar el flujo de personas a pesar de no contar con solicitudes para visitas  educativas.-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,Meta,4430,Desarrollo de Actividades Culturales,972,Visita Guiada,Suma: el total es la suma de las cantidades,2880.0,2880.0,2880.0,640.0,640.0,648.0,648.0,1.25,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[4],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Durante el primer trimestre de 2026, el volumen de visitantes creció respecto al año  anterior, a pesar de que la cantidad de visitas disminuyó levemente.  Debido a la menor disponibilidad de personal durante el periodo estival, en enero y  febrero se decidió reducir la oferta para el público en general de cinco a cuatro  turnos diarios. No obstante, la proyección inicial no contemplaba una baja en el nivel  de actividad, ya que se preveía compensar dicha reducción con un aumento de  reservas privadas para el personal de nuevos despachos y autoridades.  Finalmente, el crecimiento en el total de público se logró mediante una estrategia de  optimización que priorizó aumentar el cupo de los turnos disponibles y por la alta  demanda de visitas institucionales en enero, cumpliendo con el objetivo de  aumentar el flujo de personas a pesar de no contar con solicitudes para visitas  educativas.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,Meta,4807,Difusión de Actividades Legislativas en Escuelas,2288,Institución Educativa Visitada,Suma: el total es la suma de las cantidades,20.0,20.0,20.0,4.0,4.0,2.0,2.0,-50.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[5],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Las variaciones entre la planificación y la ejecución se deben principalmente a la agenda cambiante de los senadores. Estos cambios requieren ajustes en la programación y la redistribución de actividades, afectando directamente las estimaciones iniciales.-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,0,Formacion y Sancion Legislativa,Indicador,622,Formación y Sanción Legislativa,2266,Sesión Legislativa,Suma: el total es la suma de las cantidades,36.0,12.0,12.0,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[6],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,0,Formacion y Sancion Legislativa,Indicador,622,Formación y Sanción Legislativa,2267,Reunión de Comisión,Suma: el total es la suma de las cantidades,72.0,184.0,184.0,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[7],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,0,Formacion y Sancion Legislativa,Indicador,623,Participación de Eventos Realizados en la Cámara,45,Visitante,Suma: el total es la suma de las cantidades,20000.0,27964.0,27964.0,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[8],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,0,Formacion y Sancion Legislativa,Meta,4430,Desarrollo de Actividades Culturales,972,Visita Guiada,Suma: el total es la suma de las cantidades,144.0,1344.0,1344.0,336.0,336.0,336.0,336.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[9],"[{""causa_desvio"": ""La Mejora se Mantendrá"", ""causa_desvio_detalle"": ""La Mejora se Mantendrá"", ""causa_desvio_comentario"": ""La cantidad de visitas guiadas está relacionada directamente a la demanda espontánea del publico""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,0,Formacion y Sancion Legislativa,Meta,4430,Desarrollo de Actividades Culturales,1440,Evento Realizado,Suma: el total es la suma de las cantidades,50.0,82.0,82.0,17.0,17.0,17.0,17.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[10],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""La cantidad de eventos está relacionada directamente a las efemérides y agenda.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,0,Formacion y Sancion Legislativa,Meta,4804,Formación y Sanción Legislativa,2284,Dictamen Aprobado,Suma: el total es la suma de las cantidades,20.0,400.0,400.0,20.0,20.0,20.0,20.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[11],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""Resultado de reuniones de Comision y debate de sus integrantes.-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,0,Formacion y Sancion Legislativa,Meta,4804,Formación y Sanción Legislativa,2285,Proyecto de Ley Aprobado,Suma: el total es la suma de las cantidades,8.0,25.0,25.0,4.0,4.0,3.0,3.0,-25.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[12],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""Resultado de Sesiones Legislativas en Cámara y el debate de los proyectos presentados.-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,0,Formacion y Sancion Legislativa,Meta,4805,Difusión de Actividad Legislativa,84,Hora de Transmisión,Suma: el total es la suma de las cantidades,8000.0,8760.0,8760.0,2190.0,2190.0,2190.0,2190.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[13],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""actividad sin cambios""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,48,Administracion del Edificio del Molino,0,Administracion del Edificio del Molino,Indicador,589,Visitantes al Edificio del Molino Producto de la Difusión del Patrimonio Histórico y Cultural,1321,Visitante,Suma: el total es la suma de las cantidades,10000.0,11494.0,11494.0,,,1870.0,1870.0,,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[14],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""La cantidad de visitas guiadas está relacionada directamente a la demanda espontánea del publico.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,48,Administracion del Edificio del Molino,0,Administracion del Edificio del Molino,Indicador,590,Visitantes a Eventos Especiales Realizados en el Edificio del Molino,1321,Visitante,Suma: el total es la suma de las cantidades,4000.0,8910.0,8910.0,,,100.0,100.0,,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[15],"[{""causa_desvio"": ""Atraso Corregible"", ""causa_desvio_detalle"": ""Atraso Corregible"", ""causa_desvio_comentario"": ""La cantidad de visitas está relacionada directamente a la demanda espontánea del publico.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,48,Administracion del Edificio del Molino,0,Administracion del Edificio del Molino,Meta,4430,Desarrollo de Actividades Culturales,270,Evento,Suma: el total es la suma de las cantidades,40.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[16],"[{""causa_desvio"": ""Atraso Corregible"", ""causa_desvio_detalle"": ""Atraso Corregible"", ""causa_desvio_comentario"": ""La cantidad de eventos está relacionada directamente a las efemérides y agenda.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,48,Administracion del Edificio del Molino,0,Administracion del Edificio del Molino,Meta,4677,Difusión del Patrimonio Histórico y Cultural,972,Visita Guiada,Suma: el total es la suma de las cantidades,20.0,186.0,186.0,46.0,46.0,42.0,42.0,-8.7,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[17],"[{""causa_desvio"": ""La Mejora es Temporal"", ""causa_desvio_detalle"": ""La Mejora es Temporal"", ""causa_desvio_comentario"": ""La cantidad de visitantes está relacionada directamente a las efemérides y agenda, y la demanda del publico""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,315,Imprenta del Congreso de la Nación,19,Impresiones y Publicaciones Parlamentarias,0,Impresiones y Publicaciones Parlamentarias,Indicador,621,Indice de Representación de los Servicios Brindados al Poder Legisltativo sobre el Total de los Servicios Prestados,1187,Porcentaje,Suma: el total es la suma de las cantidades,26.0,26.0,26.0,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[18],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,315,Imprenta del Congreso de la Nación,19,Impresiones y Publicaciones Parlamentarias,0,Impresiones y Publicaciones Parlamentarias,Meta,139,Composición e Impresión de Papelería y Publicaciones Parlamentarias,70,Página,Suma: el total es la suma de las cantidades,70000000.0,70000000.0,70000000.0,4000000.0,4000000.0,4386377.0,4386377.0,9.66,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[19],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""En estre primer trimestre 2026, se ejecutaron los trabajos Parlamentarios solicitados:  BAE: Boletin Asuntos Entrados  OD: Orden del dia  DAE: Diario de Asuntos entrados  DDS: Diario de Sesiones- Senado /Diputados  Comerciales   HCDN   HSN  Convenios por el Comprar:En estre primer trimestre 2026, se ejecutaron los trabajos Parlamentarios solicitados:  BAE: Boletin Asuntos Entrados  OD: Orden del dia  DAE: Diario de Asuntos entrados  DDS: Diario de Sesiones- Senado /Diputados    Comerciales:   HCDN   HSN  Convenios por el Sistema Comprar:  INDEC  INA  Teatro Cervantes  Parques Nacionales  Proximo a convenir:  Armada Argentina    Tirajes:  Encuadernaciones: 91  Ejemplares: 313  Libros: 53  Revistas: 242400  INDEC  INA  Teatro Cervantes  Parques Nacionales    Por otro lado informamos que la causa de los desvios en el primer trimeste 2026, se devio a que se informo la ejecucion que habia quedado pendiente de ejecucion en el cuatro trimestre 2025, de los trabajos del Indec que se habian programado.-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,315,Imprenta del Congreso de la Nación,19,Impresiones y Publicaciones Parlamentarias,0,Impresiones y Publicaciones Parlamentarias,Meta,4806,Servicios Gráficos Adicionales,2287,Tiraje,Suma: el total es la suma de las cantidades,150000.0,150000.0,150000.0,20000.0,20000.0,242857.0,242857.0,1114.29,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[20],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""En estre primer trimestre 2026, se ejecutaron los trabajos solicitados :  PARLAMENTARIOS:  BAE: Boletin Asuntos Entrados  OD: Orden del dia  DAE: Diario de Asuntos entrados  DDS: Diario de Sesiones- Senado /Diputados  COMERCIALES :  HCDN   HSN  Convenios por el Sistema Comprar:  INDEC  INA  Teatro Cervantes  Parques Nacionales  Proximo a convenir:  Armada Argentina    TIRAJE:  Encuadernaciones: 91  Ejemplares: 313  Libros: 53  Revistas: 242400    Por otro lado informamos que la causa de los desvios en el primer trimeste 2026, se devio a que se informo la ejecucion que habia quedado pendiente de ejecucion en el cuatro trimestre 2025, de los trabajos del Indec que se habian programado.-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,722,Atención al Público,251,Persona Atendida,Suma: el total es la suma de las cantidades,240000.0,240000.0,240000.0,60000.0,60000.0,60319.0,60319.0,0.53,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[21],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Solicitudes y consultas sobre requisitos para la obtención de pensiones no contributivas.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,1268,Actuaciones de Oficio,30,Caso,Suma: el total es la suma de las cantidades,24.0,24.0,24.0,6.0,6.0,29.0,29.0,383.33,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[22],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Hubo una investigación sobre programas de viviendas en todo el país que tuvo que dividirse por provincia.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,1269,Recepción de  Quejas Promovidas por los Ciudadanos,30,Caso,Suma: el total es la suma de las cantidades,12000.0,12000.0,12000.0,3000.0,3000.0,3379.0,3379.0,12.63,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[23],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Reclamos vinculados a servicios públicos.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,3214,Promoción de los Derechos Humanos,80,Programa Radial,Suma: el total es la suma de las cantidades,24.0,24.0,24.0,6.0,6.0,6.0,6.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[24],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,3214,Promoción de los Derechos Humanos,2145,Podcast Difundido,Suma: el total es la suma de las cantidades,48.0,48.0,48.0,12.0,12.0,12.0,12.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[25],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,4581,Representación por Mecanismos de Protección de Derechos Humanos,270,Evento,Suma: el total es la suma de las cantidades,12.0,12.0,12.0,3.0,3.0,3.0,3.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[26],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,36,Defensa del Publico de Servicios de Comunicacion Audiovisual,0,Defensa del Publico de Servicios de Comunicacion Audiovisual,Meta,2854,Participación en Audiencias Públicas,583,Participante,Suma: el total es la suma de las cantidades,300.0,300.0,300.0,50.0,50.0,0.0,0.0,-100.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[27],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Acefalía del organismo. No hay autoridad facultada para convocar Audiencias Públicas""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,36,Defensa del Publico de Servicios de Comunicacion Audiovisual,0,Defensa del Publico de Servicios de Comunicacion Audiovisual,Meta,3795,Monitoreo de Material Audiovisual de Noticieros,1045,Informe Realizado,Suma: el total es la suma de las cantidades,8.0,7.0,7.0,1.0,1.0,0.0,0.0,-100.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[28],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Acefalía del organismo. No hay autoridades que den instrucción política ni personal suficiente.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,36,Defensa del Publico de Servicios de Comunicacion Audiovisual,0,Defensa del Publico de Servicios de Comunicacion Audiovisual,Meta,4129,Orientación de Atención Ciudadana en materia de Servicios Audiovisuales,2043,Dictamen Jurídico,Suma: el total es la suma de las cantidades,240.0,240.0,240.0,60.0,60.0,3.0,3.0,-95.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[29],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Acefalía del organismo. No hay autoriaddes que den instrucción política con facultades para realizar recomendaciones ni personal suficiente.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,369,Oficina de Presupuesto del Congreso,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,Indicador,504,Cumplimiento del Plan de Trabajo Anual,1187,Porcentaje,Suma: el total es la suma de las cantidades,100.0,100.0,100.0,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[30],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,369,Oficina de Presupuesto del Congreso,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,Meta,4462,Publicación Sistemática de  Información Presupuestaria y Fiscal,2012,Informe Publicado,Suma: el total es la suma de las cantidades,70.0,70.0,70.0,17.0,17.0,21.0,21.0,23.53,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[31],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""El desvio se debio a que la cantidad de informes, a principio de año, es un estimado, ya que depende de la cantidad de modificaciones presupuestarias que realice el Ministerio de Economia, y de los pedidos de analisis de proyectos de ley requeridos por la Comision de Presupuesto y Hacienda del Congreso, que ocurran durante el año.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,385,"Defensoría de los Derechos de las Niñas, Niños y Adolescentes",44,"Defensa de los Derechos de las Niñas, Niños y Adolescentes",0,"Defensa de los Derechos de las Niñas, Niños y Adolescentes",Indicador,608,"Tasa de Cobertura Jurisdiccional del Sistema de Protección Integral de los Derechos de las Niñas, Niños y Adolescentes conforme",1187,Porcentaje,Promedio: el total es la suma de las cantidades dividido el número de cantidades,100.0,100.0,100.0,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[32],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,385,"Defensoría de los Derechos de las Niñas, Niños y Adolescentes",44,"Defensa de los Derechos de las Niñas, Niños y Adolescentes",0,"Defensa de los Derechos de las Niñas, Niños y Adolescentes",Meta,4700,"Publicación en Materia de la Defensa de los Derechos de las Niñas, Niños y Adolescentes",1162,Publicación,Suma: el total es la suma de las cantidades,18.0,18.0,18.0,3.0,3.0,3.0,3.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[33],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,387,Comité Nacional para la Prevención de la Tortura (CNPT),43,"Sistema Nacional de Prevencion de la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes",0,"Sistema Nacional de Prevencion de la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes",Meta,354,Capacitación,89,Persona Capacitada,Suma: el total es la suma de las cantidades,760.0,850.0,850.0,20.0,20.0,60.0,60.0,200.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[34],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""El desvío positivo se explica porque las capacitaciones realizadas registraron una participación de asistentes superior a la proyectada inicialmente. La relevancia de la temática para las tareas institucionales generó una mayor demanda de participación que la prevista al momento de la planificación.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,387,Comité Nacional para la Prevención de la Tortura (CNPT),43,"Sistema Nacional de Prevencion de la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes",0,"Sistema Nacional de Prevencion de la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes",Meta,4657,Inspección a Instituciones de Detención por Cuestiones Penales,2230,Institución Inspeccionada,Suma: el total es la suma de las cantidades,252.0,196.0,196.0,48.0,48.0,36.0,36.0,-25.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[35],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Por razones de fuerza mayor se reprogramó para el segundo trimestre la visita al interior de la Provincia de Corrientes.""}]",False
2026,1,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,387,Comité Nacional para la Prevención de la Tortura (CNPT),43,"Sistema Nacional de Prevencion de la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes",0,"Sistema Nacional de Prevencion de la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes",Meta,4658,Inspección a Instituciones de Detención por Cuestiones de Salud Mental,2230,Institución Inspeccionada,Suma: el total es la suma de las cantidades,50.0,45.0,45.0,10.0,10.0,18.0,18.0,80.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[36],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Se ampliaron las visitas a dispositivos de inclusión habitacional de salud mental.""}]",False
