province,source,year,period_type,period,tax,value_millions
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,2514.55166264
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,35892.89271075
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,603.31670844
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,30.12265181
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,3580.97583531
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,4482.84153608
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,25307.5003753
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,440.43229886
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,22.839392029999996
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,1230.14905099
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,3029.05289129
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,34479.59942785
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,1489.88057652
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,108.49174306
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,4872.3583484499995
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,4215.95658912
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,29660.02766195
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,7765.82847783
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,410.29354231
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,3827.67827997
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,2439.47920266
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,32620.48271811
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,4018.6921661
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,354.78623183999997
La Pampa,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,4262.9150646
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,465.70864435
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,11905.85784717
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,177.77756762
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,0.0
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,1771.69874507
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,561.5000584
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,10431.22931162
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,331.47542935
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,0.0
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,1727.11827215
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,814.62135491
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,10141.29731003
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,1204.5789452899999
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,0.0
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,1828.8498712499998
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,1641.43106567
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,12154.9953214
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,506.49486937
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,0.0
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,1844.32294994
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,997.96492693
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,11506.15128883
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,293.11490066999994
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,0.0
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,2124.4086718300005
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-06,Automotores,826.47227681
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-06,Iibb,12236.69580414
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-06,Inmobiliario,270.88436797
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-06,Otros,0.0
La Rioja,top_mensual_2026_12.xlsx,2026,month,2026-06,Sellos,2332.05188479
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,3641.0630381
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,117078.451628
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,2083.6220027
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,0.0
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,12468.715794
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,9223.3247194
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,107684.302374
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,23855.459072
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,0.0
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,9809.9932623
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,27438.118094
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,102299.489784
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,6685.7805258
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,0.0
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,10286.082233
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,7015.9967763
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,110785.143496
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,5994.3560237
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,0.0
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,11215.035749
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,10659.953303
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,117822.892378
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,2742.9332244
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,0.0
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,11690.252686
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-06,Automotores,6768.557634
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-06,Iibb,116053.38275
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-06,Inmobiliario,5982.723089
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-06,Otros,0.0
Mendoza,top_mensual_2026_12.xlsx,2026,month,2026-06,Sellos,11294.864805
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,303.47186245999995
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,84541.87094949001
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,3004.0058206599997
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,209.43365573999998
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,5230.08847492
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,834.5000247
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,77385.17541571001
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,2522.67759554
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,241.06002909
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,4844.94930689
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,1798.21748676
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,74671.14177964999
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,1172.27233858
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,216.99960604
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,4819.58233902
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,893.7396281599999
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,86671.87649905
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,678.59135565
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,168.13488996
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,5040.8168746599995
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,651.0260630700001
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,82187.03033167
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,534.69132932
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,219.28829995
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,5661.58435922
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-06,Automotores,556.04835772
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-06,Iibb,81085.17583063
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-06,Inmobiliario,633.0542132100001
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-06,Otros,192.87112061000002
Misiones,top_mensual_2026_12.xlsx,2026,month,2026-06,Sellos,5633.88023634
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,0.0
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,153865.78661314
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,12129.15347107
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,382.56960196
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,10620.09625887
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,0.0
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,152796.7578945
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,5276.71644287
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,1072.26097416
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,17369.22637482
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,0.0
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,142318.11428116
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,2887.13730843
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,738.77283909
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,11440.79271291
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,0.0
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,168026.851179
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,3254.35332358
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,1389.76899738
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,11553.46871175
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,0.0
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,188093.61127485
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,2827.97692143
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,469.90074005
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,13087.60448782
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-06,Automotores,0.0
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-06,Iibb,195071.70213106
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-06,Inmobiliario,2803.4029759299997
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-06,Otros,834.8594350599999
Neuquén,top_mensual_2026_12.xlsx,2026,month,2026-06,Sellos,11161.3107321
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,9743.41992652
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,55702.02098655
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,6120.87243776
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,4094.64434956
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,8166.57280344
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,16454.093813
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,56699.881915
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,10023.299277
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,2160.921786
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,3852.395036
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,10684.50984
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,53343.525855
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,5307.734661
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,2520.786703
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,4243.138913
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,5819.87063567
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,56559.83867326
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,2097.38469973
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,2715.73734449
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,4618.33907575
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,4873.101459
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,57501.923566
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,1652.85358
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,2506.291334
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,5065.480299
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-06,Automotores,5416.78672569
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-06,Iibb,58119.82918451
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-06,Inmobiliario,1850.34912278
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-06,Otros,2867.99685279
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-06,Sellos,7284.24788745
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-07,Automotores,6153.34305701
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-07,Iibb,63986.67338145
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-07,Inmobiliario,2046.22403379
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-07,Otros,3649.9418123200003
Río Negro,top_mensual_2026_12.xlsx,2026,month,2026-07,Sellos,6494.07594459
Salta,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,0.0
Salta,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,68690.51558289
Salta,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,33.41933704
Salta,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,0.05180766
Salta,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,6201.57287164
Salta,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,0.0
Salta,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,62276.50715926
Salta,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,57.72488133
Salta,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,0.00683573
Salta,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,7515.2712416
Salta,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,0.0
Salta,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,58460.32204792
Salta,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,432.59613385
Salta,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,0.02629996
Salta,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,6946.47460827
Salta,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,0.0
Salta,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,65668.34650689
Salta,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,120.81257695
Salta,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,0.03299083
Salta,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,7399.12206535
Salta,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,0.0
Salta,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,66653.71643643
Salta,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,66.04489295
Salta,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,0.00715072
Salta,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,6764.60265117
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,1581.22509
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,25908.117672
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,544.828486
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,1795.289817
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,3002.683866
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,1359.895032
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,24534.546415
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,2779.572684
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,245.55978
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,2659.054964
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,2856.921155
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,24144.661903
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,1026.575911
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,262.066107
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,2843.963333
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,7097.159173
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,27019.945424
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,595.775571
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,300.133322
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,2743.961639
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,3067.020935
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,26638.949048
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,458.441315
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,289.5938
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,3165.385797
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-06,Automotores,2461.545022
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-06,Iibb,28380.702591
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-06,Inmobiliario,513.497244
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-06,Otros,244.020183
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-06,Sellos,2716.548298
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-07,Automotores,2545.148823
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-07,Iibb,26918.16689
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-07,Inmobiliario,554.553393
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-07,Otros,311.749138
San Juan,top_mensual_2026_12.xlsx,2026,month,2026-07,Sellos,3045.023471
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,1472.44756718
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,27476.85782109
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,716.50240739
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,13.68884362
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,3246.2715652800002
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,6385.007132
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,25734.660952
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,7188.398956
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,5.313522000000001
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,2928.072764
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,3954.550544
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,24638.264595
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,3998.876153
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,3.836181
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,3137.131997
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,1767.65819239
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,26842.18632191
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,1415.2171702
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,1.65684204
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,3083.12829329
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,1546.33290628
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,27705.0834568
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,996.81506009
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,2.17855185
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,3464.23430953
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-06,Automotores,1703.96904929
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-06,Iibb,28344.80763495
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-06,Inmobiliario,1121.22607443
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-06,Otros,1.8647466
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-06,Sellos,3264.30753602
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-07,Automotores,1843.36744111
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-07,Iibb,29640.51517444
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-07,Inmobiliario,1191.24403174
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-07,Otros,1.21618048
San Luis,top_mensual_2026_12.xlsx,2026,month,2026-07,Sellos,3146.49828638
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,0.0
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,43618.75356179
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,0.10359775
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,17.62530191
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,3804.43404185
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,0.0
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,33881.241821
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,0.198362
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,6.10808211
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,3211.773984
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,0.0
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,30440.326054
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,0.119683
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,25.32422978
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,3399.989964
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,0.0
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,34433.43453663
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,0.50724955
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,26.8555235
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,4445.85799293
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,0.0
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,34138.65201073
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,1.28540297
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,16.41970098
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,3741.49728993
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-06,Automotores,0.0
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-06,Iibb,36455.45360796
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-06,Inmobiliario,1.56072844
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-06,Otros,32.45975406
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-06,Sellos,3810.25582124
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-07,Automotores,0.0
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-07,Iibb,35857.13668731
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-07,Inmobiliario,1.99697371
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-07,Otros,8.990720770000001
Santa Cruz,top_mensual_2026_12.xlsx,2026,month,2026-07,Sellos,3533.45851832
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,353.47
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,252562.23416314
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,10403.6138151
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,848.94009586
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,24497.94786835
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,2992.89
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,234389.94828685
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,75163.01647822
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,837.0998312999999
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,22244.29915695
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,420.91
